SaleID,DrugID,CustomerID,UnitsSold,SaleDate,BuyerType
4867,5,199,39,10-06-2021,Seller
5103,2,2,2,10-06-2021,User
5379,6,5,1,10-06-2021,User
5546,18,4,1,10-06-2021,User
5564,4,37,77,10-06-2021,Seller
5714,22,74,2,10-06-2021,User
6184,22,1,3,10-06-2021,User
6290,39,149,1,10-06-2021,User
8535,36,12,42,10-06-2021,Seller
9579,1,42,73,10-06-2021,Seller
10,8,76,3,11-06-2021,User
243,30,82,1,11-06-2021,User
427,30,184,2,11-06-2021,User
528,1,89,59,11-06-2021,Seller
549,15,54,4,11-06-2021,User
790,20,21,3,11-06-2021,User
1448,17,131,1,11-06-2021,User
1448,17,131,1,11-06-2021,User
1719,10,108,3,11-06-2021,User
1719,10,108,3,11-06-2021,User
1821,23,159,38,11-06-2021,Seller
1821,23,159,38,11-06-2021,Seller
2314,40,77,2,11-06-2021,User
2314,40,77,2,11-06-2021,User
2925,20,161,3,11-06-2021,User
2925,20,161,3,11-06-2021,User
3420,23,53,42,11-06-2021,Seller
3420,23,53,42,11-06-2021,Seller
3425,15,6,1,11-06-2021,User
3425,15,6,1,11-06-2021,User
3511,37,25,3,11-06-2021,User
3511,37,25,3,11-06-2021,User
4121,22,143,1,11-06-2021,User
4121,22,143,1,11-06-2021,User
4300,6,142,65,11-06-2021,Seller
4300,6,142,65,11-06-2021,Seller
4304,14,180,2,11-06-2021,User
4304,14,180,2,11-06-2021,User
4480,18,178,3,11-06-2021,User
4480,18,178,3,11-06-2021,User
4747,5,79,1,11-06-2021,User
4747,5,79,1,11-06-2021,User
5137,32,181,1,11-06-2021,User
5504,7,143,50,11-06-2021,Seller
5577,19,114,21,11-06-2021,Seller
5706,17,191,86,11-06-2021,Seller
5711,7,97,2,11-06-2021,User
5783,26,52,4,11-06-2021,User
6108,9,136,2,11-06-2021,User
6510,6,185,4,11-06-2021,User
6625,23,72,2,11-06-2021,User
6919,22,30,4,11-06-2021,User
7128,28,117,4,11-06-2021,User
7619,2,133,4,11-06-2021,User
7781,25,187,4,11-06-2021,User
7964,22,8,1,11-06-2021,User
8146,21,44,82,11-06-2021,Seller
8206,12,154,2,11-06-2021,User
8497,3,121,3,11-06-2021,User
9581,23,109,15,11-06-2021,Seller
9670,23,51,87,11-06-2021,Seller
9946,16,65,4,11-06-2021,User
244,16,181,1,12-06-2021,User
428,23,1,2,12-06-2021,User
501,35,168,1,12-06-2021,User
529,25,89,34,12-06-2021,Seller
535,40,189,1,12-06-2021,User
550,19,38,1,12-06-2021,User
791,28,148,65,12-06-2021,Seller
1046,37,94,1,12-06-2021,User
1046,37,94,1,12-06-2021,User
1157,34,77,86,12-06-2021,Seller
1157,34,77,86,12-06-2021,Seller
1190,35,25,3,12-06-2021,User
1190,35,25,3,12-06-2021,User
2081,19,124,3,12-06-2021,User
2081,19,124,3,12-06-2021,User
2306,15,93,9,12-06-2021,Seller
2306,15,93,9,12-06-2021,Seller
2690,12,54,4,12-06-2021,User
2690,12,54,4,12-06-2021,User
2717,2,172,3,12-06-2021,User
2717,2,172,3,12-06-2021,User
2839,37,129,45,12-06-2021,Seller
2839,37,129,45,12-06-2021,Seller
2951,4,168,2,12-06-2021,User
2951,4,168,2,12-06-2021,User
3435,3,117,3,12-06-2021,User
3435,3,117,3,12-06-2021,User
3770,35,52,89,12-06-2021,Seller
3770,35,52,89,12-06-2021,Seller
4060,7,123,4,12-06-2021,User
4060,7,123,4,12-06-2021,User
4412,8,35,2,12-06-2021,User
4412,8,35,2,12-06-2021,User
4660,2,154,93,12-06-2021,Seller
4660,2,154,93,12-06-2021,Seller
5666,9,113,2,12-06-2021,User
5865,14,175,3,12-06-2021,User
5964,9,180,2,12-06-2021,User
6897,15,110,1,12-06-2021,User
7166,36,8,4,12-06-2021,User
7175,34,184,5,12-06-2021,Seller
7306,32,178,1,12-06-2021,User
7379,2,88,1,12-06-2021,User
7705,2,113,51,12-06-2021,Seller
7953,11,118,2,12-06-2021,User
8149,24,67,4,12-06-2021,User
8333,32,88,3,12-06-2021,User
8507,9,148,4,12-06-2021,User
9258,3,123,70,12-06-2021,Seller
9752,25,186,3,12-06-2021,User
9846,6,76,45,12-06-2021,Seller
9907,27,16,1,12-06-2021,User
116,2,110,2,13-06-2021,User
187,5,174,2,13-06-2021,User
188,5,117,4,13-06-2021,User
245,39,189,4,13-06-2021,User
429,2,37,1,13-06-2021,User
530,1,64,6,13-06-2021,User
551,23,82,70,13-06-2021,Seller
792,38,197,1,13-06-2021,User
908,25,123,3,13-06-2021,User
964,8,148,3,13-06-2021,User
1327,31,64,3,13-06-2021,User
1327,31,64,3,13-06-2021,User
1419,20,135,4,13-06-2021,User
1419,20,135,4,13-06-2021,User
2307,39,88,2,13-06-2021,User
2307,39,88,2,13-06-2021,User
2596,27,91,3,13-06-2021,User
2596,27,91,3,13-06-2021,User
3207,4,53,74,13-06-2021,Seller
3207,4,53,74,13-06-2021,Seller
3327,19,42,2,13-06-2021,User
3327,19,42,2,13-06-2021,User
3350,16,116,3,13-06-2021,User
3350,16,116,3,13-06-2021,User
3491,33,117,3,13-06-2021,User
3491,33,117,3,13-06-2021,User
4173,24,187,85,13-06-2021,Seller
4173,24,187,85,13-06-2021,Seller
4175,38,198,4,13-06-2021,User
4175,38,198,4,13-06-2021,User
4288,32,97,2,13-06-2021,User
4288,32,97,2,13-06-2021,User
4464,27,95,3,13-06-2021,User
4464,27,95,3,13-06-2021,User
4518,38,194,4,13-06-2021,User
4518,38,194,4,13-06-2021,User
4595,26,31,30,13-06-2021,Seller
4595,26,31,30,13-06-2021,Seller
5201,32,129,50,13-06-2021,Seller
6091,40,134,69,13-06-2021,Seller
6137,1,178,1,13-06-2021,User
6943,23,66,2,13-06-2021,User
7113,38,48,56,13-06-2021,Seller
7234,2,36,4,13-06-2021,User
7698,39,126,3,13-06-2021,User
8209,18,15,1,13-06-2021,User
8899,2,107,4,13-06-2021,User
80,17,1,2,14-06-2021,User
246,3,154,97,14-06-2021,Seller
252,14,22,1,14-06-2021,User
360,30,120,1,14-06-2021,User
430,4,118,1,14-06-2021,User
522,28,109,4,14-06-2021,User
531,21,66,31,14-06-2021,Seller
552,19,30,1,14-06-2021,User
793,13,1,80,14-06-2021,Seller
1139,28,68,4,14-06-2021,User
1139,28,68,4,14-06-2021,User
1565,39,98,2,14-06-2021,User
1565,39,98,2,14-06-2021,User
2536,35,158,2,14-06-2021,User
2536,35,158,2,14-06-2021,User
2960,32,200,1,14-06-2021,User
2960,32,200,1,14-06-2021,User
3494,25,93,90,14-06-2021,Seller
3494,25,93,90,14-06-2021,Seller
3526,33,176,3,14-06-2021,User
3526,33,176,3,14-06-2021,User
3718,11,178,4,14-06-2021,User
3718,11,178,4,14-06-2021,User
3888,34,70,3,14-06-2021,User
3888,34,70,3,14-06-2021,User
4206,16,31,2,14-06-2021,User
4206,16,31,2,14-06-2021,User
5531,32,186,1,14-06-2021,User
5567,18,67,3,14-06-2021,User
5618,4,173,1,14-06-2021,User
5878,18,84,2,14-06-2021,User
6219,14,169,4,14-06-2021,User
7075,27,194,2,14-06-2021,User
7446,15,130,4,14-06-2021,User
7907,31,127,3,14-06-2021,User
8204,21,173,3,14-06-2021,User
8505,14,6,68,14-06-2021,Seller
9636,9,43,3,14-06-2021,User
9717,18,178,71,14-06-2021,Seller
247,11,87,1,15-06-2021,User
431,26,171,4,15-06-2021,User
511,13,6,4,15-06-2021,User
532,18,21,18,15-06-2021,Seller
553,29,30,53,15-06-2021,Seller
559,11,173,3,15-06-2021,User
748,11,197,1,15-06-2021,User
794,38,121,2,15-06-2021,User
991,17,100,56,15-06-2021,Seller
1195,19,48,3,15-06-2021,User
1195,19,48,3,15-06-2021,User
1247,16,127,4,15-06-2021,User
1247,16,127,4,15-06-2021,User
1262,21,118,1,15-06-2021,User
1262,21,118,1,15-06-2021,User
1484,37,152,1,15-06-2021,User
1484,37,152,1,15-06-2021,User
1758,17,98,3,15-06-2021,User
1758,17,98,3,15-06-2021,User
1991,1,166,3,15-06-2021,User
1991,1,166,3,15-06-2021,User
2032,10,95,1,15-06-2021,User
2032,10,95,1,15-06-2021,User
2259,2,62,67,15-06-2021,Seller
2259,2,62,67,15-06-2021,Seller
2933,27,124,1,15-06-2021,User
2933,27,124,1,15-06-2021,User
3660,24,4,4,15-06-2021,User
3660,24,4,4,15-06-2021,User
4285,10,126,1,15-06-2021,User
4285,10,126,1,15-06-2021,User
4441,12,107,4,15-06-2021,User
4441,12,107,4,15-06-2021,User
4735,35,116,2,15-06-2021,User
4735,35,116,2,15-06-2021,User
4926,37,143,67,15-06-2021,Seller
5561,21,29,2,15-06-2021,User
5640,7,61,2,15-06-2021,User
5692,20,85,3,15-06-2021,User
6116,29,118,1,15-06-2021,User
6418,34,180,2,15-06-2021,User
6957,22,90,1,15-06-2021,User
6992,39,27,55,15-06-2021,Seller
7051,38,184,90,15-06-2021,Seller
7169,9,86,2,15-06-2021,User
7444,26,140,3,15-06-2021,User
8370,15,42,3,15-06-2021,User
8726,1,79,82,15-06-2021,Seller
9168,7,116,100,15-06-2021,Seller
312,8,48,4,16-06-2021,User
480,38,52,12,16-06-2021,Seller
533,15,181,9,16-06-2021,User
626,16,144,1,16-06-2021,User
1099,7,2,2,16-06-2021,User
1099,7,2,2,16-06-2021,User
1425,22,172,2,16-06-2021,User
1425,22,172,2,16-06-2021,User
1491,17,191,3,16-06-2021,User
1491,17,191,3,16-06-2021,User
1567,20,113,53,16-06-2021,Seller
1567,20,113,53,16-06-2021,Seller
1600,29,86,12,16-06-2021,Seller
1600,29,86,12,16-06-2021,Seller
1846,34,131,1,16-06-2021,User
1846,34,131,1,16-06-2021,User
2499,13,136,1,16-06-2021,User
2499,13,136,1,16-06-2021,User
2689,33,17,33,16-06-2021,Seller
2689,33,17,33,16-06-2021,Seller
2833,3,160,4,16-06-2021,User
2833,3,160,4,16-06-2021,User
2969,17,106,1,16-06-2021,User
2969,17,106,1,16-06-2021,User
3087,10,177,3,16-06-2021,User
3087,10,177,3,16-06-2021,User
3210,23,121,3,16-06-2021,User
3210,23,121,3,16-06-2021,User
3326,25,94,61,16-06-2021,Seller
3326,25,94,61,16-06-2021,Seller
3357,17,22,2,16-06-2021,User
3357,17,22,2,16-06-2021,User
4622,7,133,4,16-06-2021,User
4622,7,133,4,16-06-2021,User
5489,34,178,2,16-06-2021,User
5731,6,79,4,16-06-2021,User
6042,12,79,4,16-06-2021,User
6263,32,152,5,16-06-2021,Seller
6623,4,120,5,16-06-2021,Seller
7188,1,71,68,16-06-2021,Seller
7712,25,104,3,16-06-2021,User
8019,15,110,2,16-06-2021,User
8233,16,94,63,16-06-2021,Seller
8364,19,92,15,16-06-2021,Seller
8539,13,157,4,16-06-2021,User
9023,35,101,64,16-06-2021,Seller
9265,39,161,1,16-06-2021,User
9739,20,85,2,16-06-2021,User
9784,20,64,2,16-06-2021,User
279,35,178,1,17-06-2021,User
322,17,20,1,17-06-2021,User
534,18,113,43,17-06-2021,Seller
1054,16,180,4,17-06-2021,User
1054,16,180,4,17-06-2021,User
1632,23,158,1,17-06-2021,User
1632,23,158,1,17-06-2021,User
2884,19,61,57,17-06-2021,Seller
2884,19,61,57,17-06-2021,Seller
2926,20,45,4,17-06-2021,User
2926,20,45,4,17-06-2021,User
3183,7,114,2,17-06-2021,User
3183,7,114,2,17-06-2021,User
4142,35,121,4,17-06-2021,User
4142,35,121,4,17-06-2021,User
4397,20,72,75,17-06-2021,Seller
4397,20,72,75,17-06-2021,Seller
4490,16,195,4,17-06-2021,User
4490,16,195,4,17-06-2021,User
4562,23,105,3,17-06-2021,User
4562,23,105,3,17-06-2021,User
4876,9,32,3,17-06-2021,User
5375,9,95,3,17-06-2021,User
5381,35,181,1,17-06-2021,User
5403,15,172,2,17-06-2021,User
5420,25,65,60,17-06-2021,Seller
5472,4,40,4,17-06-2021,User
5708,36,121,4,17-06-2021,User
6156,38,102,1,17-06-2021,User
6311,3,151,4,17-06-2021,User
6553,36,91,3,17-06-2021,User
6636,7,161,1,17-06-2021,User
6693,37,131,1,17-06-2021,User
7186,22,159,36,17-06-2021,Seller
7773,33,158,4,17-06-2021,User
8091,36,122,58,17-06-2021,Seller
8262,32,183,29,17-06-2021,Seller
8722,22,67,2,17-06-2021,User
8743,24,136,3,17-06-2021,User
8979,14,80,1,17-06-2021,User
9009,18,90,1,17-06-2021,User
9136,4,190,47,17-06-2021,Seller
9371,22,48,1,17-06-2021,User
148,5,114,1,18-06-2021,User
248,31,178,3,18-06-2021,User
432,14,195,41,18-06-2021,Seller
468,27,117,34,18-06-2021,Seller
535,38,194,79,18-06-2021,Seller
554,40,18,3,18-06-2021,User
607,33,60,1,18-06-2021,User
635,37,12,38,18-06-2021,Seller
795,40,121,1,18-06-2021,User
891,21,73,1,18-06-2021,User
1476,22,105,4,18-06-2021,User
1476,22,105,4,18-06-2021,User
1894,12,191,2,18-06-2021,User
1894,12,191,2,18-06-2021,User
2033,40,51,54,18-06-2021,Seller
2033,40,51,54,18-06-2021,Seller
2073,21,145,3,18-06-2021,User
2073,21,145,3,18-06-2021,User
2088,29,181,4,18-06-2021,User
2088,29,181,4,18-06-2021,User
2563,25,79,3,18-06-2021,User
2563,25,79,3,18-06-2021,User
2841,15,31,96,18-06-2021,Seller
2841,15,31,96,18-06-2021,Seller
2866,6,146,3,18-06-2021,User
2866,6,146,3,18-06-2021,User
3410,21,160,2,18-06-2021,User
3410,21,160,2,18-06-2021,User
3849,39,38,3,18-06-2021,User
3849,39,38,3,18-06-2021,User
5052,15,119,4,18-06-2021,User
5059,9,94,2,18-06-2021,User
5605,37,23,3,18-06-2021,User
6965,34,26,4,18-06-2021,User
7305,4,64,14,18-06-2021,Seller
7670,6,116,4,18-06-2021,User
7803,35,100,1,18-06-2021,User
8367,8,107,2,18-06-2021,User
8809,8,106,3,18-06-2021,User
8854,31,56,3,18-06-2021,User
8934,18,54,2,18-06-2021,User
9089,1,120,3,18-06-2021,User
9249,5,101,58,18-06-2021,Seller
9328,10,125,4,18-06-2021,User
43,18,118,2,19-06-2021,User
249,7,8,62,19-06-2021,Seller
342,5,134,1,19-06-2021,User
433,14,47,4,19-06-2021,User
536,32,158,1,19-06-2021,User
555,17,62,2,19-06-2021,User
586,32,45,11,19-06-2021,Seller
725,2,149,3,19-06-2021,User
796,1,155,4,19-06-2021,User
1123,14,54,72,19-06-2021,Seller
1123,14,54,72,19-06-2021,Seller
1141,31,86,3,19-06-2021,User
1141,31,86,3,19-06-2021,User
1243,27,151,4,19-06-2021,User
1243,27,151,4,19-06-2021,User
1382,3,197,1,19-06-2021,User
1382,3,197,1,19-06-2021,User
1771,14,27,4,19-06-2021,User
1771,14,27,4,19-06-2021,User
2009,34,39,4,19-06-2021,User
2009,34,39,4,19-06-2021,User
3004,30,105,1,19-06-2021,User
3004,30,105,1,19-06-2021,User
3532,14,133,2,19-06-2021,User
3532,14,133,2,19-06-2021,User
3918,24,96,1,19-06-2021,User
3918,24,96,1,19-06-2021,User
4229,13,101,4,19-06-2021,User
4229,13,101,4,19-06-2021,User
4460,28,74,31,19-06-2021,Seller
4460,28,74,31,19-06-2021,Seller
4686,24,183,4,19-06-2021,User
4686,24,183,4,19-06-2021,User
4991,19,17,78,19-06-2021,Seller
5098,36,57,2,19-06-2021,User
5131,5,138,60,19-06-2021,Seller
5310,3,48,3,19-06-2021,User
6245,18,194,4,19-06-2021,User
6661,4,68,54,19-06-2021,Seller
7539,40,2,2,19-06-2021,User
7855,25,194,4,19-06-2021,User
8330,33,29,4,19-06-2021,User
8670,2,74,3,19-06-2021,User
9090,22,190,3,19-06-2021,User
9748,14,134,2,19-06-2021,User
250,22,151,1,20-06-2021,User
434,1,22,3,20-06-2021,User
537,19,54,10,20-06-2021,Seller
556,5,98,2,20-06-2021,User
797,12,36,40,20-06-2021,Seller
829,22,153,90,20-06-2021,Seller
873,37,60,2,20-06-2021,User
2059,27,92,39,20-06-2021,Seller
2059,27,92,39,20-06-2021,Seller
2162,3,82,2,20-06-2021,User
2162,3,82,2,20-06-2021,User
2662,33,59,4,20-06-2021,User
2662,33,59,4,20-06-2021,User
2759,19,45,1,20-06-2021,User
2759,19,45,1,20-06-2021,User
2873,25,40,13,20-06-2021,Seller
2873,25,40,13,20-06-2021,Seller
3048,36,151,47,20-06-2021,Seller
3048,36,151,47,20-06-2021,Seller
3536,7,2,2,20-06-2021,User
3536,7,2,2,20-06-2021,User
3840,22,61,4,20-06-2021,User
3840,22,61,4,20-06-2021,User
3987,28,175,4,20-06-2021,User
3987,28,175,4,20-06-2021,User
4078,13,10,1,20-06-2021,User
4078,13,10,1,20-06-2021,User
4096,18,44,53,20-06-2021,Seller
4096,18,44,53,20-06-2021,Seller
4114,24,75,3,20-06-2021,User
4114,24,75,3,20-06-2021,User
4638,2,2,2,20-06-2021,User
4638,2,2,2,20-06-2021,User
4806,32,78,4,20-06-2021,User
4806,32,78,4,20-06-2021,User
5078,34,151,4,20-06-2021,User
5113,7,11,1,20-06-2021,User
5193,16,75,4,20-06-2021,User
5628,14,78,3,20-06-2021,User
5761,29,60,4,20-06-2021,User
6209,1,80,3,20-06-2021,User
6584,37,66,99,20-06-2021,Seller
6729,4,40,3,20-06-2021,User
6830,30,165,3,20-06-2021,User
6924,34,175,2,20-06-2021,User
7459,31,27,3,20-06-2021,User
7490,28,13,3,20-06-2021,User
7834,5,180,2,20-06-2021,User
7867,32,9,2,20-06-2021,User
8218,33,136,4,20-06-2021,User
8760,27,9,4,20-06-2021,User
9331,3,16,4,20-06-2021,User
9392,23,38,89,20-06-2021,Seller
9913,30,161,3,20-06-2021,User
39,40,40,1,21-06-2021,User
251,40,147,1,21-06-2021,User
435,28,103,3,21-06-2021,User
538,5,63,53,21-06-2021,Seller
557,35,29,2,21-06-2021,User
798,33,107,43,21-06-2021,Seller
1430,23,171,4,21-06-2021,User
1430,23,171,4,21-06-2021,User
1444,23,112,1,21-06-2021,User
1444,23,112,1,21-06-2021,User
1855,4,57,4,21-06-2021,User
1855,4,57,4,21-06-2021,User
1930,32,186,4,21-06-2021,User
1930,32,186,4,21-06-2021,User
2671,27,16,2,21-06-2021,User
2671,27,16,2,21-06-2021,User
3220,33,56,4,21-06-2021,User
3220,33,56,4,21-06-2021,User
3502,37,133,3,21-06-2021,User
3502,37,133,3,21-06-2021,User
3548,37,198,2,21-06-2021,User
3548,37,198,2,21-06-2021,User
3970,7,128,3,21-06-2021,User
3970,7,128,3,21-06-2021,User
4698,28,63,1,21-06-2021,User
4698,28,63,1,21-06-2021,User
4917,8,63,2,21-06-2021,User
5019,22,162,3,21-06-2021,User
5079,17,170,4,21-06-2021,User
5752,36,79,78,21-06-2021,Seller
6602,17,104,1,21-06-2021,User
7022,22,98,2,21-06-2021,User
7232,28,162,1,21-06-2021,User
7838,17,102,44,21-06-2021,Seller
8214,37,53,3,21-06-2021,User
8304,30,168,1,21-06-2021,User
8479,18,51,2,21-06-2021,User
8567,22,103,1,21-06-2021,User
8628,11,4,1,21-06-2021,User
8822,39,1,39,21-06-2021,Seller
8903,21,6,1,21-06-2021,User
8937,29,184,64,21-06-2021,Seller
8952,4,61,1,21-06-2021,User
252,14,22,1,22-06-2021,User
436,20,16,2,22-06-2021,User
486,12,70,1,22-06-2021,User
539,10,123,4,22-06-2021,User
558,38,49,1,22-06-2021,User
799,37,33,1,22-06-2021,User
924,17,85,1,22-06-2021,User
1114,1,32,67,22-06-2021,Seller
1114,1,32,67,22-06-2021,Seller
1443,2,1,1,22-06-2021,User
1443,2,1,1,22-06-2021,User
1518,7,50,1,22-06-2021,User
1518,7,50,1,22-06-2021,User
1708,1,56,2,22-06-2021,User
1708,1,56,2,22-06-2021,User
1735,14,111,4,22-06-2021,User
1735,14,111,4,22-06-2021,User
2191,35,161,2,22-06-2021,User
2191,35,161,2,22-06-2021,User
2454,14,164,31,22-06-2021,Seller
2454,14,164,31,22-06-2021,Seller
2631,38,146,3,22-06-2021,User
2631,38,146,3,22-06-2021,User
2748,35,101,3,22-06-2021,User
2748,35,101,3,22-06-2021,User
3827,12,169,4,22-06-2021,User
3827,12,169,4,22-06-2021,User
4050,40,152,4,22-06-2021,User
4050,40,152,4,22-06-2021,User
4534,27,172,4,22-06-2021,User
4534,27,172,4,22-06-2021,User
4684,2,111,4,22-06-2021,User
4684,2,111,4,22-06-2021,User
4943,20,118,4,22-06-2021,User
4951,15,30,3,22-06-2021,User
5346,11,39,1,22-06-2021,User
6031,31,171,3,22-06-2021,User
6093,29,40,69,22-06-2021,Seller
6371,38,115,1,22-06-2021,User
6475,34,94,4,22-06-2021,User
6997,38,107,1,22-06-2021,User
7485,10,66,1,22-06-2021,User
7817,29,127,1,22-06-2021,User
8058,6,150,4,22-06-2021,User
8363,10,131,8,22-06-2021,Seller
8495,4,188,25,22-06-2021,Seller
8790,35,13,1,22-06-2021,User
8860,17,126,4,22-06-2021,User
9533,15,14,4,22-06-2021,User
9675,12,56,2,22-06-2021,User
9770,24,87,2,22-06-2021,User
67,39,125,4,23-06-2021,User
273,11,83,57,23-06-2021,Seller
540,26,32,16,23-06-2021,Seller
1067,29,35,3,23-06-2021,User
1067,29,35,3,23-06-2021,User
1512,21,164,1,23-06-2021,User
1512,21,164,1,23-06-2021,User
1675,21,38,2,23-06-2021,User
1675,21,38,2,23-06-2021,User
1876,12,46,3,23-06-2021,User
1876,12,46,3,23-06-2021,User
2137,25,55,3,23-06-2021,User
2137,25,55,3,23-06-2021,User
2761,34,199,67,23-06-2021,Seller
2761,34,199,67,23-06-2021,Seller
3109,28,189,57,23-06-2021,Seller
3109,28,189,57,23-06-2021,Seller
3336,35,186,2,23-06-2021,User
3336,35,186,2,23-06-2021,User
4218,38,109,1,23-06-2021,User
4218,38,109,1,23-06-2021,User
4457,5,143,3,23-06-2021,User
4457,5,143,3,23-06-2021,User
4755,12,128,1,23-06-2021,User
4755,12,128,1,23-06-2021,User
5902,19,60,2,23-06-2021,User
5950,20,76,85,23-06-2021,Seller
6002,29,115,3,23-06-2021,User
7264,37,123,2,23-06-2021,User
7425,1,14,17,23-06-2021,Seller
7509,31,10,4,23-06-2021,User
7524,37,62,2,23-06-2021,User
7839,1,86,4,23-06-2021,User
8437,26,147,70,23-06-2021,Seller
8542,10,84,66,23-06-2021,Seller
8965,11,11,1,23-06-2021,User
8999,7,180,30,23-06-2021,Seller
9134,39,115,3,23-06-2021,User
253,7,169,4,24-06-2021,User
541,38,33,6,24-06-2021,User
950,31,178,3,24-06-2021,User
973,20,49,2,24-06-2021,User
1063,26,158,3,24-06-2021,User
1063,26,158,3,24-06-2021,User
1184,31,24,3,24-06-2021,User
1184,31,24,3,24-06-2021,User
1278,1,181,58,24-06-2021,Seller
1278,1,181,58,24-06-2021,Seller
2655,9,88,1,24-06-2021,User
2655,9,88,1,24-06-2021,User
4002,29,12,3,24-06-2021,User
4002,29,12,3,24-06-2021,User
4417,15,160,39,24-06-2021,Seller
4417,15,160,39,24-06-2021,Seller
4939,16,24,3,24-06-2021,User
5270,23,169,2,24-06-2021,User
5340,24,118,1,24-06-2021,User
5657,32,5,19,24-06-2021,Seller
5885,5,178,4,24-06-2021,User
6206,12,87,2,24-06-2021,User
6689,20,156,3,24-06-2021,User
7002,19,102,2,24-06-2021,User
7502,6,2,80,24-06-2021,Seller
7727,19,175,68,24-06-2021,Seller
7799,27,172,94,24-06-2021,Seller
7897,38,1,2,24-06-2021,User
8043,24,32,99,24-06-2021,Seller
8084,28,148,1,24-06-2021,User
9377,34,105,2,24-06-2021,User
135,5,11,26,25-06-2021,Seller
253,7,169,4,25-06-2021,User
437,19,200,23,25-06-2021,Seller
542,27,107,90,25-06-2021,Seller
559,11,173,3,25-06-2021,User
800,12,90,1,25-06-2021,User
1343,20,53,4,25-06-2021,User
1343,20,53,4,25-06-2021,User
1482,29,91,25,25-06-2021,Seller
1482,29,91,25,25-06-2021,Seller
1925,39,198,65,25-06-2021,Seller
1925,39,198,65,25-06-2021,Seller
2058,37,138,4,25-06-2021,User
2058,37,138,4,25-06-2021,User
2346,13,75,1,25-06-2021,User
2346,13,75,1,25-06-2021,User
2513,5,117,7,25-06-2021,Seller
2513,5,117,7,25-06-2021,Seller
2920,18,98,2,25-06-2021,User
2920,18,98,2,25-06-2021,User
2984,24,136,88,25-06-2021,Seller
2984,24,136,88,25-06-2021,Seller
3154,40,121,47,25-06-2021,Seller
3154,40,121,47,25-06-2021,Seller
3537,40,95,1,25-06-2021,User
3537,40,95,1,25-06-2021,User
3809,3,86,46,25-06-2021,Seller
3809,3,86,46,25-06-2021,Seller
4067,34,8,2,25-06-2021,User
4067,34,8,2,25-06-2021,User
4275,25,41,1,25-06-2021,User
4275,25,41,1,25-06-2021,User
4410,8,77,4,25-06-2021,User
4410,8,77,4,25-06-2021,User
4923,2,18,1,25-06-2021,User
6394,20,52,1,25-06-2021,User
6609,24,160,1,25-06-2021,User
7143,2,57,4,25-06-2021,User
7318,32,9,4,25-06-2021,User
8981,22,181,1,25-06-2021,User
8993,7,65,3,25-06-2021,User
9118,24,163,55,25-06-2021,Seller
9230,27,196,1,25-06-2021,User
9896,27,69,1,25-06-2021,User
254,29,81,1,26-06-2021,User
328,27,184,4,26-06-2021,User
438,3,11,2,26-06-2021,User
512,24,19,3,26-06-2021,User
543,34,60,6,26-06-2021,User
560,22,179,62,26-06-2021,Seller
624,17,83,46,26-06-2021,Seller
801,21,191,2,26-06-2021,User
804,2,108,2,26-06-2021,User
927,26,185,4,26-06-2021,User
1369,18,101,1,26-06-2021,User
1369,18,101,1,26-06-2021,User
2701,15,7,2,26-06-2021,User
2701,15,7,2,26-06-2021,User
2882,29,98,62,26-06-2021,Seller
2882,29,98,62,26-06-2021,Seller
3040,28,153,3,26-06-2021,User
3040,28,153,3,26-06-2021,User
3111,37,150,11,26-06-2021,Seller
3111,37,150,11,26-06-2021,Seller
3807,15,115,1,26-06-2021,User
3807,15,115,1,26-06-2021,User
4693,26,30,3,26-06-2021,User
4693,26,30,3,26-06-2021,User
4797,36,87,91,26-06-2021,Seller
4797,36,87,91,26-06-2021,Seller
5040,32,57,35,26-06-2021,Seller
5334,29,197,1,26-06-2021,User
5445,28,124,2,26-06-2021,User
5668,24,59,4,26-06-2021,User
5903,31,22,3,26-06-2021,User
5999,18,25,2,26-06-2021,User
6649,32,96,4,26-06-2021,User
6772,29,142,2,26-06-2021,User
6841,9,72,2,26-06-2021,User
6979,39,127,3,26-06-2021,User
7672,22,114,1,26-06-2021,User
8090,35,192,3,26-06-2021,User
8123,12,121,2,26-06-2021,User
8549,3,41,1,26-06-2021,User
9088,31,62,4,26-06-2021,User
9486,19,39,2,26-06-2021,User
9491,40,128,4,26-06-2021,User
9952,34,136,12,26-06-2021,Seller
174,19,168,4,27-06-2021,User
178,27,74,2,27-06-2021,User
255,14,177,4,27-06-2021,User
439,33,153,2,27-06-2021,User
544,24,166,39,27-06-2021,Seller
561,2,148,1,27-06-2021,User
802,2,119,3,27-06-2021,User
874,3,68,35,27-06-2021,Seller
919,30,112,2,27-06-2021,User
1189,11,6,88,27-06-2021,Seller
1189,11,6,88,27-06-2021,Seller
1634,24,38,83,27-06-2021,Seller
1634,24,38,83,27-06-2021,Seller
1834,39,141,20,27-06-2021,Seller
1834,39,141,20,27-06-2021,Seller
2014,5,86,4,27-06-2021,User
2014,5,86,4,27-06-2021,User
2354,26,198,72,27-06-2021,Seller
2354,26,198,72,27-06-2021,Seller
2409,15,104,3,27-06-2021,User
2409,15,104,3,27-06-2021,User
2659,37,197,2,27-06-2021,User
2659,37,197,2,27-06-2021,User
3332,40,103,39,27-06-2021,Seller
3332,40,103,39,27-06-2021,Seller
3337,34,79,10,27-06-2021,Seller
